id,driver_id,racing_number,grand_prix,race_id,session_date,message_timestamp,transcription
2018_Chinese_Grand_Prix_SEBVET01_5_20180415_154715,SEBVET01,5,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T07:47:20.144Z,You can't just run me off the track like that. It was intentional. You saw I just made the corner.
2018_Chinese_Grand_Prix_SERSIR01_35_20180415_134350,SERSIR01,35,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:09:27.582Z,"Okay, so nice and slowly through the pit lane. It's very busy, so keep your eyes out. Okay, nice and slowly. We need to back up. There's a lot of cars queuing."
2018_Chinese_Grand_Prix_STOVAN01_2_20180415_145055,STOVAN01,2,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:50:59.085Z,"Okay, stop. Box to overtake stroll. Box to overtake stroll."
2018_Chinese_Grand_Prix_STOVAN01_2_20180415_153737,STOVAN01,2,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T07:37:40.225Z,"Okay, stop. I think these Force Indians in front are going to struggle at the end. They're fighting each other, so that's costing them time, and they will struggle at the end."
2018_Chinese_Grand_Prix_STOVAN01_2_20180415_154621,STOVAN01,2,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T07:46:26.486Z,"I mean, the sound and the feeling is quite worrying. Copy, Stoffel. We see an issue, but it is okay to continue. We see an issue, it is okay to continue."
2018_Chinese_Grand_Prix_VALBOT01_77_20180415_134941,VALBOT01,77,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:09:27.582Z,"So, just look for the guys, and when you're on the back, turn off P2 without brake pressure."
2018_Chinese_Grand_Prix_VALBOT01_77_20180415_144423,VALBOT01,77,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:44:23.869Z,"Push hard now, give it everything."
2018_Chinese_Grand_Prix_VALBOT01_77_20180415_144752,VALBOT01,77,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:48:00.183Z,Good job.
2018_Chinese_Grand_Prix_VALBOT01_77_20180415_144850,VALBOT01,77,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T06:48:53.178Z,So you need to stay in front of Vettel. 36 laps remaining.
2018_Chinese_Grand_Prix_VALBOT01_77_20180415_155524,VALBOT01,77,2018 Chinese Grand Prix,2018_Chinese_Grand_Prix,15/04/2018,2018-04-15T07:55:42.677Z,"That's a great job, Valtry. Great job. Unfortunately, the safety car just allowed other strategies to come into it, but really good job there, Valtry. So P2, P2. Safety car was so unlucky for us. Yeah, copy that, copy that. We did the best we could though. First of the one stoppers."
2018_Azerbaijan_Grand_Prix_BREHAR01_28_20180429_164413,BREHAR01,28,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:44:17.073Z,I think I have a problem with the GPS. All the power energy in TRS is wrong.
2018_Azerbaijan_Grand_Prix_CARSAI01_55_20180429_164729,CARSAI01,55,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:47:38.949Z,I thought it was slum B of plan A.
2018_Azerbaijan_Grand_Prix_CARSAI01_55_20180429_171221,CARSAI01,55,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:12:30.518Z,"Okay, Carlos, you're gaining four tenths per lap to the cars ahead."
2018_Azerbaijan_Grand_Prix_CARSAI01_55_20180429_171349,CARSAI01,55,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:13:57.167Z,"Yeah, I feel like I'm losing temperature in the front dive. I have more chattering on the front with every lamp. Okay, understood."
2018_Azerbaijan_Grand_Prix_DANRIC01_3_20180429_164009,DANRIC01,3,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:40:10.802Z,"How can I charge the battery? Mode 7, charge it up quicker, mode 7."
2018_Azerbaijan_Grand_Prix_DANRIC01_3_20180429_170200,DANRIC01,3,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:02:00.223Z,"Okay, so Hamilton came out on his soft tyres. Looks like his warm-up's not very good."
2018_Azerbaijan_Grand_Prix_DANRIC01_3_20180429_172838,DANRIC01,3,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:28:38.065Z,"Right mate, you're gonna have to do them again, let's game, come on."
2018_Azerbaijan_Grand_Prix_DANRIC01_3_20180429_173020,DANRIC01,3,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:30:27.946Z,"Please, Ari, before you get out of mate, if you're stuck..."
2018_Azerbaijan_Grand_Prix_FERALO01_14_20180429_160843,FERALO01,14,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:15:43.456Z,"Okay, Fernando, tyre info. Option starters are Hulkenberg and Gatsley. Backup starters are Harley and Grosjean. Everybody else is on Prime."
2018_Azerbaijan_Grand_Prix_FERALO01_14_20180429_161627,FERALO01,14,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:16:58.306Z,"Okay, I need to box. What a stupid guy. He closed me the door. You know, we were side by side. I don't understand."
2018_Azerbaijan_Grand_Prix_KEVMAG01_20_20180429_171924,KEVMAG01,20,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:19:33.531Z,"While Blue Flag for Bottas, leader of the race."
2018_Azerbaijan_Grand_Prix_KEVMAG01_20_20180429_173417,KEVMAG01,20,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:34:26.261Z,We can unlap ourselves. So stay focused.
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_162622,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:26:29.118Z,"So, give me feedback in terms of fuel. We are very close to be on target, so it will be not an issue. And if you can take a bit easy with the rear brakes, we are a bit hot."
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_165229,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:52:37.629Z,"So, give me the DRS activation will be manual everywhere. Manual everywhere. You can use it only when I tell you. Only when I tell you. And the message will be DRS okay."
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_170440,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:04:48.702Z,I'm sleeping and I finally got to go to the bathroom.
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_171510,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:15:10.173Z,Can we get more even than the Rios?
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_173246,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:32:53.211Z,"But I think the circuit is blocked. Stay positive, stay positive. I think the circuit is blocked. They are telling us to go to a bit later for everybody."
2018_Azerbaijan_Grand_Prix_KIMRAI01_7_20180429_174003,KIMRAI01,7,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:40:08.516Z,"The guys are not keeping the minimum length of the cars to each other. Understood, PMI?"
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_162047,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:24:07.569Z,I'm locking the front a lot when I hit the pedal hard.
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_163338,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:33:46.856Z,"Okay, tyres are looking good now, tyres are good."
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_171010,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:10:13.898Z,"Give me information, please. Paces picking up, that's good. We're slightly ahead of Grosjean now in the pit window, that's good."
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_174228,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:42:29.252Z,"You want saturating on the front? Yeah, copy that, that's fine. Is it better if I saturate? Yes, copy, you can do that, copy."
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_174323,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:43:32.081Z,"Luca, it's already locking the front now, the brake balance. Yeah, I know, but I did that for the temperature, for the front temperature. So if you start to lock, go back minus two click."
2018_Azerbaijan_Grand_Prix_LANSTR01_18_20180429_175636,LANSTR01,18,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:56:36.293Z,"Come on, come on Lance, Leclerc, Leclerc, one more lap."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_154338,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:08:40.276Z,And just be careful with the wind conditions. So expecting the tail of wind to fall.
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_154646,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:08:40.276Z,"Take some more wind, please. Okay, copy. Pull it back into the garage. Just be careful with that tailwind, cars are running on."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_161706,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:18:08.133Z,"Obviously, just keep as much temp in the tyres as possible, but don't go wasting too much fuel doing it."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_162903,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:29:12.191Z,"You start stopping, that's dangerous."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_163039,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:30:41.542Z,"Hit 4 grip. Okay, copy. You can use HVP 4 position 3 if you need it."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_164638,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:46:46.958Z,And update your tire switch when you can.
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165012,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:50:13.531Z,"Warm up for these tires is four. Okay, copy."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165031,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:50:32.868Z,"The rins are fine now, but what about outlaw? Yeah, copy. Okay, we'll sort it out for the next one."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165640,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:56:44.79Z,"And Lewis, can we go chassis default 40? So cancel chassis default, cancel chassis default."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165719,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:57:21.684Z,"Something's happened, I don't know what man. Okay, copy, we'll look into it."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165754,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:57:54.559Z,"It's time to do it. Copy, copy. So, box, box, box, box, we're ready for you."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_165902,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:59:12.037Z,"Don't mess with me with the switch changes, okay?"
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_170750,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:07:59.151Z,Just messed my race up.
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_170817,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:08:26.534Z,There's a long way to go on these tyres. Should easily do the race.
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_171440,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:14:41.075Z,"And Lewis, we will need low 45s if we want to keep P2, low 45s."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_172309,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:23:09.162Z,"These drivers aren't moving out of the way. Yeah, copy that loose, we can see it."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_173346,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:33:55.697Z,Look out for the debris is around turn one. Both Red Bulls collided.
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_173642,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:36:51.652Z,"So stay online, no weaving. I thought I already did that. Okay, copy loose, no worries. No worries. You're telling me to turn it back off, or what? So just leave it as it is. Thank you very much."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_173800,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:38:07.604Z,"Right front seems to be glazed. Okay, Roger, looking at it. Okay, looks like it's coming back up. It's just a small offset, Lewis, looks like, across the front axle, but not actually glazed, so yeah, just keep working on."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_174728,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:47:30.649Z,"Need to tell Charlie that he should have stopped the race. That truck, the back end of that truck, the corner of that trailer could easily potentially smash into something. Copy that, Lewis, that's noted."
2018_Azerbaijan_Grand_Prix_LEWHAM01_44_20180429_175803,LEWHAM01,44,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:58:10.871Z,Get in there Lewis. Well done mate. I think Lady Luck was on our side today. After all bad luck for Bounty so yeah heart goes out to him.
2018_Azerbaijan_Grand_Prix_MAXVER01_33_20180429_163417,MAXVER01,33,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:34:18.12Z,"Mate, my battery is not starting. It's the overtake button usage, Max."
2018_Azerbaijan_Grand_Prix_MAXVER01_33_20180429_163743,MAXVER01,33,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:37:45.606Z,"Repeat please, Max. God, 2-6, 7, you think it's fine? I'm clipping like hell!"
2018_Azerbaijan_Grand_Prix_MAXVER01_33_20180429_171824,MAXVER01,33,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:18:29.07Z,"Thighs, very cold or something, very low, good. Yep, we are losing a little bit of temperature, max, so just keep up the pace for the moment, you're doing a solid job."
2018_Azerbaijan_Grand_Prix_MAXVER01_33_20180429_172446,MAXVER01,33,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:24:51.063Z,"I can't continue anymore. Okay, understand, Max. I understand. We're getting close. Just keep it clean at the moment."
2018_Azerbaijan_Grand_Prix_NICHUL01_27_20180429_154956,NICHUL01,27,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:08:40.276Z,"You gotta cool the brakes, rear brakes."
2018_Azerbaijan_Grand_Prix_NICHUL01_27_20180429_163621,NICHUL01,27,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:36:29.498Z,Leave me alone.
2018_Azerbaijan_Grand_Prix_NICHUL01_27_20180429_163858,NICHUL01,27,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:39:06.062Z,I hit the wall. Okay. I hit the wall. Try and get it back if you can. This race isn't over yet.
2018_Azerbaijan_Grand_Prix_PIEGAS01_10_20180429_161552,PIEGAS01,10,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:16:20.081Z,Take this... Take the science! Take the science!
2018_Azerbaijan_Grand_Prix_ROMGRO01_8_20180429_163416,ROMGRO01,8,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:34:18.12Z,It is a very popular culture.
2018_Azerbaijan_Grand_Prix_ROMGRO01_8_20180429_164135,ROMGRO01,8,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:41:43.515Z,Your count of speed is very slow.
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_165310,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:53:14.302Z,"Lap 19 completed, Emmett on 4.4 behind, very good lap."
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_165925,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:59:25.697Z,"We have 8 second margin to Hamilton, 8 second margin, we stay out."
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_171713,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:17:16.318Z,and multi-B white RB position 8 when you can multi-B white RB position 8 not urgent do I need it if I don't want it okay go ahead like this
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_173117,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:31:26.105Z,"Everything okay? Yeah, everything okay."
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_173326,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:33:29.631Z,How can he be ahead of us? He was in front at 12 seconds and he had the gap to pit for the safety car.
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_173602,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:36:09.473Z,"Okay, keep warming your tires."
2018_Azerbaijan_Grand_Prix_SEBVET01_5_20180429_174632,SEBVET01,5,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:46:35.12Z,"How were the tires looking? You didn't do much on the first tip. Yeah, I did only half a lap, one lap."
2018_Azerbaijan_Grand_Prix_SERPER01_11_20180429_154935,SERPER01,11,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:08:40.276Z,I need to close up the helmet. Too much air coming through.
2018_Azerbaijan_Grand_Prix_SERPER01_11_20180429_161817,SERPER01,11,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:20:39.657Z,"Check out, we are going to box. We are going to box, it's too much damage. We are going to box."
2018_Azerbaijan_Grand_Prix_SERPER01_11_20180429_175843,SERPER01,11,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:58:53.314Z,Unbelievable guys. We did it once again guys. Once again. Once again. It's not a coincidence that we are always there. Thank you guys.
2018_Azerbaijan_Grand_Prix_STOVAN01_2_20180429_164811,STOVAN01,2,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:48:16.076Z,Mans have a look on. Copy has the vibration. Feels quite bad.
2018_Azerbaijan_Grand_Prix_STOVAN01_2_20180429_172038,STOVAN01,2,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:20:46.385Z,"Christopher, how's this tyre doing now? No grind. It's not really grinding, but losing performance."
2018_Azerbaijan_Grand_Prix_VALBOT01_77_20180429_162413,VALBOT01,77,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T12:26:29.118Z,"So, caliper temperatures are not very hot, but they're getting to the hotter end, just information."
2018_Azerbaijan_Grand_Prix_VALBOT01_77_20180429_174136,VALBOT01,77,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:41:44.062Z,So keep working those tyres.
2018_Azerbaijan_Grand_Prix_VALBOT01_77_20180429_175311,VALBOT01,77,2018 Azerbaijan Grand Prix,2018_Azerbaijan_Grand_Prix,29/04/2018,2018-04-29T13:53:15.661Z,"Oh my god, it just blew up on its own. 12, def mid 12."
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_144306,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:08:23.58Z,Something strange in the voice. I'm not sure what it is.
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_144758,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:08:23.58Z,"Actually, it's also left-hand corners, even the kicks, so at high speeds. Copy that. See you on the grid, stop at the back of the grid. Please confirm. Copy, see you on the grid."
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_153010,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:30:15.879Z,Thank you.
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_153026,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:30:26.061Z,"Offset zero, we need to help a bit the rear brakes. Offset zero and look after the front lock. Copy."
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_154308,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:43:09.434Z,"Okay, Brennan, this is the crucial part of the race. You need to pick the pace up if you can and try to get past the Williams."
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_155819,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:58:26.452Z,"Good luck Brennan, good job, keep pushing!"
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_162128,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:21:30.63Z,"Blue flag for Ricciardo, we lost too much time the previous time. Blue flag for Ricciardo."
2018_Spanish_Grand_Prix_BREHAR01_28_20180513_163437,BREHAR01,28,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:35:15.72Z,"Good job Brennan, keep pushing, I'm going to get past Ericsson as quick as possible."
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_152017,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:20:22.452Z,"Yeah, we need the safety car to go faster. If not, this is gonna be a chaos. Okay. Don't have to jump the chicane or something. Okay, understood, Carlos."
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_153201,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:32:03.066Z,"Okay, Carlos, we're thinking about plan B. Plan B. Okay, copy. I'll work on that."
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_160537,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:05:37.596Z,"Why I cannot pass? He's so fast on the straight. Okay, Carlos, let's stay calm. Ericsson still needs to stop. We need to focus on tires. Coffee."
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_160609,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:06:15.902Z,How detrimental is to pass this guy?
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_162123,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:21:30.63Z,Alonso behind.
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_162139,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:24:49.814Z,"Sorry, just tell me his face. A lot, so last lap is twenty two five, twenty two five, and I keep you updated."
2018_Spanish_Grand_Prix_CARSAI01_55_20180513_164300,CARSAI01,55,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:43:45.52Z,"Oh, the engine, engine. I had a field drop out. Scenario one, scenario one. Okay, Carlos, we need to take it easy to turn three."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_153011,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:30:15.94Z,"Okay mate, so let's settle into it. Battery is full if you need it. There still isn't any DRS yet, so you've got a bit of safety. There is no DRS yet. Our tyres will improve from here."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_153247,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:32:52.556Z,"Okay, so I can see you've found your rhythm now. Just think about the gap you've got. We're looking for probably around two seconds to max just to try and look after those tyres a bit."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_153307,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:33:12.557Z,"Just be sensible with your snires at this stage, it's quite early still."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_153420,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:34:22.569Z,"How is the balance? How is the balance? It's okay for now, a little bit more on the rail."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_153903,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:39:04.055Z,"Okay mate, so just look at maintaining that gap. Just think about saving the tyres in the high speed corners to maintain that gap."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_155048,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T13:50:52.062Z,"Rear stayed the same, front stopped off a bit."
2018_Spanish_Grand_Prix_DANRIC01_3_20180513_161301,DANRIC01,3,2018 Spanish Grand Prix,2018_Spanish_Grand_Prix,13/05/2018,2018-05-13T14:13:01.495Z,"Okay, that last lap for you, 20.8. You put half a second into him. You were quicker by half a second."
